age,block,categorization,center,colormap,completionCode,converged,correct,correlation,currentOffsets,distance,education,engagementCorrect,expdistance,gender,generationTime,iterations,prolificId,requestedDistance,responseTime,selection,stimulus,stimulusCorrect,subjectid,trialNum,keep,ciede2000_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
35-44,2,470.612,0.14,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.296647978,master,6,0.3,male,130,2,67cdaa29fcf63b6ab8f215db,0.3,3871,1,14,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.03,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.091874757,master,6,0.1,male,168,2,67cdaa29fcf63b6ab8f215db,0.1,17301,3,15,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.165,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.350721725,master,6,0.35,male,154,3,67cdaa29fcf63b6ab8f215db,0.35,5462,2,16,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.1,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.248425867,master,6,0.25,male,211,5,67cdaa29fcf63b6ab8f215db,0.25,41393,3,17,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.07,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.208752585,master,6,0.2,male,380,8,67cdaa29fcf63b6ab8f215db,0.2,7090,1,18,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.165,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.358913456,master,6,0.35,male,945,24,67cdaa29fcf63b6ab8f215db,0.35,7264,2,19,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.14,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.295151258,master,6,0.3,male,875,28,67cdaa29fcf63b6ab8f215db,0.3,123624,1,20,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.03,Hue-3 with Wave-4,,True,0,0.07,35.01611888,0.104052016,master,6,0.1,male,152,2,67cdaa29fcf63b6ab8f215db,0.1,22279,3,21,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.1,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.257592176,master,6,0.25,male,169,2,67cdaa29fcf63b6ab8f215db,0.25,16438,2,22,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.05,Hue-3 with Wave-4,,True,0,0.07,35.01611888,0.152358601,master,6,0.15,male,88,1,67cdaa29fcf63b6ab8f215db,0.15,32620,3,23,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,2,470.612,0.07,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.207426465,master,6,0.2,male,361,5,67cdaa29fcf63b6ab8f215db,0.2,23114,4,24,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,3,876.278,0.03,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.107854656,master,6,0.1,male,101,1,67cdaa29fcf63b6ab8f215db,0.1,28069,1,26,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.03,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.107666514,master,6,0.1,male,83,1,67cdaa29fcf63b6ab8f215db,0.1,15206,2,27,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.14,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.307200393,master,6,0.3,male,233,5,67cdaa29fcf63b6ab8f215db,0.3,7449,2,28,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.05,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.158531631,master,6,0.15,male,90,1,67cdaa29fcf63b6ab8f215db,0.15,23814,1,29,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.07,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.197557476,master,6,0.2,male,207,5,67cdaa29fcf63b6ab8f215db,0.2,9560,2,30,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.165,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.351834525,master,6,0.35,male,480,8,67cdaa29fcf63b6ab8f215db,0.35,6632,3,31,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.05,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.153743383,master,6,0.15,male,568,9,67cdaa29fcf63b6ab8f215db,0.15,34093,3,32,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.14,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.306930976,master,6,0.3,male,248,6,67cdaa29fcf63b6ab8f215db,0.3,5668,1,33,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.1,Hue-5 with Wave-9,,True,0,0.07,41.59913473,0.245912694,master,6,0.25,male,387,11,67cdaa29fcf63b6ab8f215db,0.25,20052,2,34,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.07,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.207078968,master,6,0.2,male,106,2,67cdaa29fcf63b6ab8f215db,0.2,36244,2,35,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,3,876.278,0.165,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.344636334,master,6,0.35,male,1982,48,67cdaa29fcf63b6ab8f215db,0.35,11245,3,36,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,4,559.176,0.07,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.191051614,master,6,0.2,male,267,4,67cdaa29fcf63b6ab8f215db,0.2,7936,4,38,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.03,Hue-5 with Wave-4,,True,0,0.07,41.59913473,0.098038604,master,6,0.1,male,391,3,67cdaa29fcf63b6ab8f215db,0.1,19073,3,39,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.05,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.141559257,master,6,0.15,male,402,11,67cdaa29fcf63b6ab8f215db,0.15,9008,3,40,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.165,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.351306029,master,6,0.35,male,1532,33,67cdaa29fcf63b6ab8f215db,0.35,6898,1,41,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.14,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.306283332,master,6,0.3,male,82,1,67cdaa29fcf63b6ab8f215db,0.3,4702,2,42,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.1,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.252735848,master,6,0.25,male,284,3,67cdaa29fcf63b6ab8f215db,0.25,48622,4,43,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.07,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.192055043,master,6,0.2,male,476,6,67cdaa29fcf63b6ab8f215db,0.2,8776,1,44,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.05,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.149717722,master,6,0.15,male,83,1,67cdaa29fcf63b6ab8f215db,0.15,4547,1,45,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.1,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.253396716,master,6,0.25,male,156,1,67cdaa29fcf63b6ab8f215db,0.25,6045,4,46,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.03,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.095090323,master,6,0.1,male,138,2,67cdaa29fcf63b6ab8f215db,0.1,15891,2,47,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,4,559.176,0.165,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.353570576,master,6,0.35,male,150,4,67cdaa29fcf63b6ab8f215db,0.35,4338,1,48,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,5,1279.460,0.165,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.359572251,master,6,0.35,male,87,1,67cdaa29fcf63b6ab8f215db,0.35,14201,4,50,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.07,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.1937169,master,6,0.2,male,405,6,67cdaa29fcf63b6ab8f215db,0.2,7220,3,51,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.07,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.200939273,master,6,0.2,male,752,18,67cdaa29fcf63b6ab8f215db,0.2,26413,4,52,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.165,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.351610121,master,6,0.35,male,206,5,67cdaa29fcf63b6ab8f215db,0.35,4888,3,53,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.14,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.307157702,master,6,0.3,male,560,12,67cdaa29fcf63b6ab8f215db,0.3,8343,4,54,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.14,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.296769149,master,6,0.3,male,661,12,67cdaa29fcf63b6ab8f215db,0.3,7796,3,55,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.05,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.154972971,master,6,0.15,male,135,1,67cdaa29fcf63b6ab8f215db,0.15,20223,3,56,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.1,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.24544887,master,6,0.25,male,329,10,67cdaa29fcf63b6ab8f215db,0.25,7731,2,57,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.05,Hue-7 with Wave-8,,True,0,0.07,57.39788697,0.14313746,master,6,0.15,male,528,9,67cdaa29fcf63b6ab8f215db,0.15,22319,2,58,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.1,Hue-7 with Wave-8,,True,1,0.07,57.39788697,0.254968417,master,6,0.25,male,1103,26,67cdaa29fcf63b6ab8f215db,0.25,7831,3,59,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,5,1279.460,0.03,Hue-7 with Wave-8,,True,0,0.07,57.39788697,0.096407235,master,6,0.1,male,194,4,67cdaa29fcf63b6ab8f215db,0.1,10170,1,60,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
35-44,6,79.867,0.1,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.25403406,master,6,0.25,male,697,17,67cdaa29fcf63b6ab8f215db,0.25,3887,4,62,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.03,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.107693499,master,6,0.1,male,419,4,67cdaa29fcf63b6ab8f215db,0.1,8973,4,63,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.14,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.292071179,master,6,0.3,male,202,6,67cdaa29fcf63b6ab8f215db,0.3,4288,3,64,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.05,Hue-3 with Wave-1,,True,0,0.07,35.01611888,0.155702803,master,6,0.15,male,369,7,67cdaa29fcf63b6ab8f215db,0.15,17768,4,65,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.1,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.243037175,master,6,0.25,male,449,9,67cdaa29fcf63b6ab8f215db,0.25,4210,4,66,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.07,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.205627195,master,6,0.2,male,853,18,67cdaa29fcf63b6ab8f215db,0.2,7089,2,67,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.14,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.29469758,master,6,0.3,male,243,6,67cdaa29fcf63b6ab8f215db,0.3,4747,2,68,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.05,Hue-3 with Wave-1,,True,0,0.07,35.01611888,0.158706015,master,6,0.15,male,187,5,67cdaa29fcf63b6ab8f215db,0.15,7950,2,69,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.03,Hue-3 with Wave-1,,True,0,0.07,35.01611888,0.102569722,master,6,0.1,male,73,1,67cdaa29fcf63b6ab8f215db,0.1,20021,4,70,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.165,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.35544523,master,6,0.35,male,365,7,67cdaa29fcf63b6ab8f215db,0.35,10355,3,71,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.07,Hue-3 with Wave-1,,True,0,0.07,35.01611888,0.196761272,master,6,0.2,male,445,8,67cdaa29fcf63b6ab8f215db,0.2,13999,4,72,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,6,79.867,0.165,Hue-3 with Wave-1,,True,1,0.07,35.01611888,0.40169329,master,6,0.35,male,584,14,67cdaa29fcf63b6ab8f215db,0.35,9983,3,61,61,25,,true,95.467,125.509,78.542,153.707,1.046,61.850
35-44,2,470.612,0.05,Hue-3 with Wave-4,,True,1,0.07,35.01611888,0.403692322,master,6,0.15,male,673,17,67cdaa29fcf63b6ab8f215db,0.15,11796,4,13,61,25,,true,136.028,106.555,302.204,348.072,5.350,181.640
35-44,4,559.176,0.14,Hue-5 with Wave-4,,True,1,0.07,41.59913473,0.401674851,master,6,0.3,male,711,14,67cdaa29fcf63b6ab8f215db,0.3,17243,3,37,61,25,,true,156.853,205.291,300.867,394.477,5.194,240.739
35-44,3,876.278,0.1,Hue-5 with Wave-9,,True,1,0.07,41.59913473,0.400833715,master,6,0.25,male,221,4,67cdaa29fcf63b6ab8f215db,0.25,10587,2,25,61,25,,true,197.187,232.070,637.026,401.846,3.845,375.968
35-44,5,1279.460,0.03,Hue-7 with Wave-8,,True,0,0.07,57.39788697,0.096407235,master,6,0.1,male,194,4,67cdaa29fcf63b6ab8f215db,0.1,10170,1,60,61,25,,true,203.593,285.878,592.259,646.761,7.591,314.445
45-54,1,394.120,0.14,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.2987542251668401,master,6,0.3,male,339,7,67ce1065642e75fb03792cd2,0.3,9550,3,1,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.07,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.2003863572718928,master,6,0.2,male,83,1,67ce1065642e75fb03792cd2,0.2,4368,4,2,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.05,Hue-3 with Wave-4,,True,0,0.07,2.989533191067854,0.1510450799342221,master,6,0.15,male,452,14,67ce1065642e75fb03792cd2,0.15,58986,2,3,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.165,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.3574872260705884,master,6,0.35,male,275,8,67ce1065642e75fb03792cd2,0.35,5525,3,4,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.165,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.3500446469375041,master,6,0.35,male,304,10,67ce1065642e75fb03792cd2,0.35,2099,3,5,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.07,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.1988368697533259,master,6,0.2,male,101,2,67ce1065642e75fb03792cd2,0.2,37668,3,6,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.03,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.0975178679930652,master,6,0.1,male,227,4,67ce1065642e75fb03792cd2,0.1,3164,3,7,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.1,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.2528031813929574,master,6,0.25,male,236,7,67ce1065642e75fb03792cd2,0.25,10922,2,8,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.14,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.2943889810513475,master,6,0.3,male,245,7,67ce1065642e75fb03792cd2,0.3,4574,4,9,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.03,Hue-3 with Wave-4,,True,0,0.07,2.989533191067854,0.0950878664241133,master,6,0.1,male,137,3,67ce1065642e75fb03792cd2,0.1,28469,2,10,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.1,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.2427629129042301,master,6,0.25,male,102,2,67ce1065642e75fb03792cd2,0.25,3758,2,11,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,1,394.120,0.05,Hue-3 with Wave-4,,True,1,0.07,2.989533191067854,0.1465459461628699,master,6,0.15,male,425,15,67ce1065642e75fb03792cd2,0.15,2328,3,12,55,26,,true,135.858,122.377,301.999,387.629,5.300,130.637
45-54,2,530.245,0.165,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.3478834619245329,master,6,0.35,male,103,2,67ce1065642e75fb03792cd2,0.35,2572,1,14,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.05,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.1521975644579983,master,6,0.15,male,101,2,67ce1065642e75fb03792cd2,0.15,15392,4,15,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.165,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.3478160964580782,master,6,0.35,male,427,15,67ce1065642e75fb03792cd2,0.35,3411,1,16,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.1,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.2518100385061381,master,6,0.25,male,142,3,67ce1065642e75fb03792cd2,0.25,4421,1,17,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.1,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.2416100340283008,master,6,0.25,male,238,7,67ce1065642e75fb03792cd2,0.25,1449,2,18,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.03,Hue-5 with Wave-6,,True,0,0.07,26.935122700887955,0.0918430840572857,master,6,0.1,male,83,1,67ce1065642e75fb03792cd2,0.1,25379,4,19,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.14,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.2947673331938236,master,6,0.3,male,185,5,67ce1065642e75fb03792cd2,0.3,5529,1,20,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.05,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.15025996833556,master,6,0.15,male,112,2,67ce1065642e75fb03792cd2,0.15,3066,4,21,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.03,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.1002106747707963,master,6,0.1,male,196,5,67ce1065642e75fb03792cd2,0.1,5618,4,22,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.07,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.2005139977661109,master,6,0.2,male,85,1,67ce1065642e75fb03792cd2,0.2,2722,1,23,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,2,530.245,0.14,Hue-5 with Wave-6,,True,0,0.07,26.935122700887955,0.3089387152999009,master,6,0.3,male,370,12,67ce1065642e75fb03792cd2,0.3,4389,1,24,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,3,469.000,0.1,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.2483818837084757,master,6,0.25,male,161,4,67ce1065642e75fb03792cd2,0.25,6333,2,26,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.165,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.3567164379385646,master,6,0.35,male,738,26,67ce1065642e75fb03792cd2,0.35,4234,3,27,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.03,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.0935694910717299,master,6,0.1,male,82,1,67ce1065642e75fb03792cd2,0.1,5995,3,28,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.05,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.1419832828121171,master,6,0.15,male,88,1,67ce1065642e75fb03792cd2,0.15,7377,1,29,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.07,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.2070071104186178,master,6,0.2,male,170,4,67ce1065642e75fb03792cd2,0.2,8667,1,30,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.14,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.2936043671303006,master,6,0.3,male,439,14,67ce1065642e75fb03792cd2,0.3,9642,4,31,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.05,Hue-3 with Wave-8,,True,0,0.07,2.989533191067854,0.1428086897992273,master,6,0.15,male,78,1,67ce1065642e75fb03792cd2,0.15,10327,3,32,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.165,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.3556673331359919,master,6,0.35,male,330,11,67ce1065642e75fb03792cd2,0.35,4513,4,33,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.1,Hue-3 with Wave-8,,True,0,0.07,2.989533191067854,0.2502322616958006,master,6,0.25,male,279,9,67ce1065642e75fb03792cd2,0.25,7137,3,34,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.03,Hue-3 with Wave-8,,True,0,0.07,2.989533191067854,0.1047546122426271,master,6,0.1,male,94,1,67ce1065642e75fb03792cd2,0.1,6130,2,35,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,3,469.000,0.07,Hue-3 with Wave-8,,True,1,0.07,2.989533191067854,0.2094389169654403,master,6,0.2,male,424,15,67ce1065642e75fb03792cd2,0.2,6208,1,36,55,26,,true,155.731,119.603,555.995,579.102,6.517,263.723
45-54,4,682.872,0.14,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.2955459153482127,master,6,0.3,male,237,7,67ce1065642e75fb03792cd2,0.3,3669,1,38,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.165,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.3590265185676176,master,6,0.35,male,199,6,67ce1065642e75fb03792cd2,0.35,2229,1,39,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.07,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.1936126047859103,master,6,0.2,male,160,4,67ce1065642e75fb03792cd2,0.2,1726,1,40,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.03,Hue-7 with Wave-2,,True,0,0.07,10.358132958485973,0.1037164616179374,master,6,0.1,male,81,1,67ce1065642e75fb03792cd2,0.1,11495,3,41,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.07,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.1999893098602726,master,6,0.2,male,155,4,67ce1065642e75fb03792cd2,0.2,2235,3,42,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.03,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.0952040149877417,master,6,0.1,male,83,1,67ce1065642e75fb03792cd2,0.1,5707,2,43,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.1,Hue-7 with Wave-2,,True,0,0.07,10.358132958485973,0.2509249833889344,master,6,0.25,male,188,5,67ce1065642e75fb03792cd2,0.25,2060,3,44,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.05,Hue-7 with Wave-2,,True,0,0.07,10.358132958485973,0.1401600754668992,master,6,0.15,male,108,2,67ce1065642e75fb03792cd2,0.15,8225,2,45,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.1,Hue-7 with Wave-2,,True,0,0.07,10.358132958485973,0.2551038265248661,master,6,0.25,male,838,31,67ce1065642e75fb03792cd2,0.25,5291,2,46,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.14,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.2935117727176045,master,6,0.3,male,215,6,67ce1065642e75fb03792cd2,0.3,4924,1,47,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,4,682.872,0.05,Hue-7 with Wave-2,,True,1,0.07,10.358132958485973,0.1591799903297912,master,6,0.15,male,158,3,67ce1065642e75fb03792cd2,0.15,4662,1,48,55,26,,true,158.603,284.112,159.180,325.435,2.987,117.491
45-54,5,530.245,0.03,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.0949972141500166,master,6,0.1,male,171,4,67ce1065642e75fb03792cd2,0.1,13883,4,50,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,5,530.245,0.05,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.1587546013344555,master,6,0.15,male,83,1,67ce1065642e75fb03792cd2,0.15,6375,1,51,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
45-54,5,530.245,0.165,Hue-5 with Wave-6,,True,1,0.07,26.935122700887955,0.3494503985079463,master,6,0.35,male,82,1,67ce1065642e75fb03792cd2,0.35,3601,4,52,55,26,,true,168.990,214.699,433.512,374.484,3.712,246.262
